t,iL,vC,Vsw,Vin
0.005605001599999973,0.9765027,4.5835567,9.999023,10.0
0.005605001599999993,0.9765027,4.5835567,9.9990225,10.0
0.005605002599999994,0.97647846,4.5835576,-0.7499061,10.0
0.005605002615624994,0.97647804,4.5835576,-0.8332301,10.0
0.005606256599999986,0.9460947,4.584314,-0.83234674,10.0
0.0056075105843749785,0.9157134,4.584552,-0.8315098,10.0
0.00560890558437497,0.8819217,4.58421,-0.83053726,10.0
0.005609999,0.8554426,4.5834975,-0.8297488,10.0
0.005609999999999999,0.85542446,4.5834966,1.8774749,10.0
0.005610000999999999,0.85542643,4.583496,6.3895135,10.0
0.005610003,0.85546684,4.583494,9.999145,10.0
0.005611289999999993,0.8866358,4.5827,9.999113,10.0
0.005612576999999986,0.91780734,4.5824504,9.999083,10.0
0.005614001999999977,0.9523206,4.582809,9.999047,10.0
0.005615001,0.97651356,4.5834556,9.999023,10.0
0.005615001599999308,0.9765281,4.583456,9.999023,10.0
0.0056150015999999634,0.9765281,4.583456,9.999023,10.0
0.005615001599999974,0.9765281,4.583456,9.999023,10.0
0.005615001599999994,0.9765281,4.583456,9.9990225,10.0
0.005615002599999994,0.97650385,4.583457,-0.74990684,10.0
0.005615002615624995,0.97650343,4.583457,-0.83323073,10.0
0.005616354099999986,0.94375837,4.584251,-0.8322828,10.0
0.005617705584374978,0.9110159,4.5844436,-0.8313768,10.0
0.0056189355843749705,0.88122225,4.584098,-0.83051676,10.0
0.0056199990000000005,0.8554702,4.5834002,-0.82974964,10.0
0.005619999999999999,0.855452,4.5833993,1.8774743,10.0
0.0056200009999999995,0.855454,4.5833983,6.3895135,10.0
0.005620003,0.85549444,4.583397,9.999145,10.0
0.005621324999999993,0.8875116,4.582589,9.999112,10.0
0.005622646999999986,0.9195315,4.582357,9.999081,10.0
0.005624031999999978,0.9530765,4.5827284,9.999047,10.0
0.005625000999999999,0.9765433,4.5833616,9.999023,10.0
0.005625001599999307,0.97655785,4.583362,9.999023,10.0
0.0056250015999997245,0.97655785,4.583362,9.999023,10.0
0.005625001599999963,0.97655785,4.583362,9.999023,10.0
0.0056250015999999734,0.97655785,4.583362,9.999023,10.0
0.005625001599999993,0.97655785,4.583362,9.9990225,10.0
