time_s,v_a_V,i_L_A,v_C_V
0.010256,0.0,0.6898501540219112,6.001582205826578
0.010256999999999999,0.0,0.6298343319636455,6.003490544835924
0.010258,0.0,0.5697994265152863,6.004117891165287
0.010258999999999999,0.0,0.5097582476036334,6.003466564301431
0.01026,12.0,0.4497235819606191,6.001539151347675
0.010261,12.0,0.5097081904471423,5.998338505960991
0.010262,12.0,0.5697248053875325,5.996420938723779
0.010263,12.0,0.6297605960002947,5.99578440067091
0.010263999999999999,12.0,0.6898027519935855,5.996426574201404
0.010265,0.0,0.7498384862515715,5.998344874085945
0.010265999999999999,0.0,0.689855037510712,6.0015364485294125
0.010267,0.0,0.6298396730254179,6.0034449887987265
0.010268,0.0,0.5698052231374306,6.00407254569544
0.010269,0.0,0.5097644976804763,6.003421438643692
0.01027,12.0,0.44973028329403936,6.001494254682333
0.010270999999999999,12.0,0.509715340747216,5.9982938474020315
0.010272,12.0,0.5697324022731957,5.996376527317074
0.010273,12.0,0.629768637000025,5.995740245392425
0.010274,12.0,0.6898112345461007,5.996382683955421
0.010275,0.0,0.7498474077065465,5.9983012577033055
0.010275999999999999,0.0,0.6898643951295134,6.001493114765778
0.010277,0.0,0.6298494639818556,6.003401946332862
0.010277999999999999,0.0,0.569815444518527,6.004029803127512
0.010279,0.0,0.5097751464872519,6.003379004493593
0.01028,12.0,0.44974135644231594,6.001452137388016
0.010281,12.0,0.5097268350684357,5.998252055317878
0.010282,12.0,0.569744314515257,5.996335068712275
0.010282999999999999,12.0,0.6297809638281342,5.995699128449382
0.010284,12.0,0.6898239725436404,5.9963419167681735
0.010284999999999999,0.0,0.7498605533759586,5.9982608482759785
0.010286,0.0,0.6898779448931988,6.00145307101105
0.010287,0.0,0.6298634141830882,6.003362276070456
0.010288,0.0,0.5698297914223837,6.003990514082712
0.010289,0.0,0.5097898862815565,6.003340104295779
0.010289999999999999,12.0,0.44975648523859874,6.001413633569225
0.010291,12.0,0.5097423489029065,5.998213955311388
0.010291999999999999,12.0,0.5697602093497925,5.996297379851213
0.010293,12.0,0.6297972355512804,5.995661857965355
0.010294,12.0,0.6898406169716269,5.996305071789924
0.010295,0.0,0.7498775662537277,5.998224435828065
0.010296,0.0,0.6898953218954471,6.001417098012553
0.010296999999999999,0.0,0.6298811509153216,6.003326749333706
0.010298,0.0,0.5698478834219846,6.003955440312045
0.010298999999999999,0.0,0.5098083290188641,6.0033054900863165
0.0103,12.0,0.44977527411800095,6.001379485405683
0.010301,12.0,0.5097614792639441,5.998180279566904
0.010302,12.0,0.5697796764682751,5.9962641827862075
0.010303,12.0,0.629817034640413,5.995629145726413
0.010303999999999999,12.0,0.6898607431831489,5.996272850408706
0.010305,0.0,0.7498980146790619,5.998192711220244
0.010306,0.0,0.6899160875668595,6.001385875976776
0.010307,0.0,0.6299022288070918,6.003296035550589
0.010308,0.0,0.5698692684515859,6.003925240343185
0.010308999999999999,0.0,0.509830016048154,6.003275809373339
0.01031,12.0,0.44979725795442066,6.001350329269314
0.010310999999999999,12.0,0.5097837546617275,5.99815165320607
0.010312,12.0,0.5698022381296668,5.996236091277157
0.010313,12.0,0.6298398772168952,5.995601594021879
0.010314,12.0,0.6898838612766763,5.9962458433370855
0.010315,0.0,0.7499214028433054,5.998166253484809
0.010315999999999999,0.0,0.6899397403084574,6.001359972154911
0.010317,0.0,0.6299261405869083,6.00327069009306
0.010317999999999999,0.0,0.5698934336859778,6.003900457573434
0.010319,0.0,0.5098544291102435,6.00325159348681
0.01032,12.0,0.4498219131753754,6.0013266843328
0.010321,12.0,0.5098086463320474,5.9981285831571
0.010322,12.0,0.5698273605004763,5.996213599923405
0.010322999999999999,12.0,0.6298652245012423,5.9955796850406
0.010324,12.0,0.6899094276508363,5.996224520274582
0.010324999999999999,0.0,0.7499471824480904,5.998145519755931
0.010326,0.0,0.6899657272505312,6.001339831042579
0.010327,0.0,0.6299523289401054,6.00325114474782
0.010328,0.0,0.5699198174926272,6.00388151101304
0.010329,0.0,0.5098810023824968,6.0032332485958335
0.010329999999999999,12.0,0.4498486698965385,6.001308943862279
0.010331,12.0,0.5098355804579157,5.998111449724201
0.010332,12.0,0.5698544659606737,5.996197076011126
0.010333,12.0,0.6298924952005625,5.9955637729974995
0.010334,12.0,0.6899368574705874,5.996209222314538
0.010334999999999999,0.0,0.749974765247442,5.998130837957923
0.010336,0.0,0.6899934568678627,6.001325767350512
0.010336999999999999,0.0,0.6299801991943577,6.003237700970359
0.010338,0.0,0.5699478221846541,6.003868688823493
0.010339,0.0,0.5099091352964192,6.003221049532053
0.01034,12.0,0.4498769248010987,6.00129736932659
0.010341,12.0,0.5098639511078328,5.998100500983365
0.010341999999999999,12.0,0.5698829460979992,5.996186754196333
0.010343,12.0,0.6299210785560359,5.995554079104383
0.010343999999999999,12.0,0.689965537764992,5.9962001572032255
0.010345,0.0,0.7500035361929598,5.998122402353112
0.010346,0.0,0.6900223121694287,6.001317961841573
0.010347,0.0,0.630009132551013,6.003230526011472
0.010348,0.0,0.5699768272908983,6.00386214473381
0.010348999999999999,0.0,0.5099382058435602,6.003215136495885
0.01035,12.0,0.4499060544786014,6.001292087393629
0.010350999999999999,12.0,0.509893133604665,5.998095850068932
0.010352,12.0,0.5699121751039757,5.996182734081651
0.010353,12.0,0.6299503477631592,5.995550689436881
0.010354,12.0,0.6899948408687904,5.99619739749687
0.010355,0.0,0.7500328668938216,5.998120271988766
0.010355999999999999,0.0,0.690051664173934,6.001316460067382
0.010357,0.0,0.6300384995732602,6.003229651943279
0.010358,0.0,0.5700062030538274,6.003861897355597
0.010359,0.0,0.5099675840802714,6.003215514660241
0.01036,12.0,0.44993542893366906,6.001293089822246
0.010360999999999999,12.0,0.5099224980354465,5.998097475353128
0.010362,12.0,0.5699415232819153,5.996184980682918
0.010362999999999999,12.0,0.6299796734750861,5.995553555687463
0.010364,12.0,0.6900241379182115,5.996200881600364
0.010365,0.0,0.7500621291022078,5.998124372020751
0.010366,0.0,0.6900808853820003,6.001321173976073
0.010367,0.0,0.6300676736422396,6.003234977550209
0.010367999999999999,0.0,0.5700353238667375,6.0038678323563195
0.010369,0.0,0.5099966455431744,6.0032220566250665
0.010369999999999999,12.0,0.4499644249769237,6.001300236196996
0.010371,12.0,0.5099514226149537,5.998105223459915
0.010372,12.0,0.5699703703803546,5.996193327720957
0.010373,12.0,0.630008437103145,5.995562498733898
0.010374,12.0,0.690052812115806,5.9962104176111275
0.010374999999999999,0.0,0.7500907079396948,5.99813449783144
0.010376,0.0,0.6901093629613804,6.001331886302856
0.010376999999999999,0.0,0.6300960440983518,6.003246272990752
0.010378,0.0,0.5700635813684444,6.003879707390737
0.010379,0.0,0.510024784294537,6.003234507616893
0.01038,12.0,0.44999243921836807,6.001313259394188
0.010381,12.0,0.5099793066244261,5.998118814995867
0.010381999999999999,12.0,0.5699981184744675,5.996207483615544
0.010383,12.0,0.630036043638312,5.995577214894542
0.010384,12.0,0.6900802714893666,5.99622568983388
0.010385,0.0,0.7501180145910278,5.998150321802092
0.010386,0.0,0.6901365113730069,6.0013482575980674
0.010386999999999999,0.0,0.6301230287970262,6.0032631870792
0.010388,0.0,0.5700903969262342,6.003897159634287
0.010388999999999999,0.0,0.5100514253298913,6.003252493271794
0.01039,12.0,0.4500189003971734,6.001331773612277
0.010391,12.0,0.5100055826610507,5.998137852825808
0.010392,12.0,0.5700242041327925,5.996227040004073
0.010393,12.0,0.6300619337327518,5.995597284687741
0.010393999999999999,12.0,0.6901059608858744,5.996246267778464
0.010395,0.0,0.7501434982080898,5.99817140254672
0.010395999999999999,0.0,0.6901617841826226,6.001369835694665
0.010397,0.0,0.630148085825676,6.003285256984307
0.010398,0.0,0.570115233255833,6.003919715710419
0.010399,0.0,0.5100760360987289,6.0032755297888185
0.0104,12.0,0.4500432808008407,6.001355284748815
0.010400999999999999,12.0,0.5100297279533526,5.998161832670644
0.010402,12.0,0.5700481096266461,5.996251482557587
0.010402999999999999,12.0,0.6300855948010702,5.99562218386335
0.010404,12.0,0.6901293729624367,5.99627161740409
0.010405,0.0,0.7501666567883958,5.99819719636626
0.010406,0.0,0.6901846848247332,6.001396067369489
0.010407,0.0,0.6301707241510383,6.003311920094761
0.010407999999999999,0.0,0.5701376049500907,6.003946803757348
0.010409,0.0,0.5100981369125173,6.0033030361951
0.010409999999999999,12.0,0.45006510655056625,6.001383202860909
0.010411,12.0,0.5100512745219572,5.998190155760153
0.010412,12.0,0.5700693729643557,5.996280203822833
0.010413,12.0,0.6301065709261273,5.995651296430962
0.010414,12.0,0.6901500579618177,5.996301114330601
0.010414999999999999,0.0,0.7501870468185117,5.998227070639723
0.010416,0.0,0.6902047761121144,6.001426311911096
0.010417,0.0,0.6301905129930034,6.00334252776048
0.010418,0.0,0.5701570877153986,6.003977767339564
0.010419,0.0,0.510117310042003,6.003334348424276
0.010419999999999999,12.0,0.4500839665577603,6.001414856407245
0.010421,12.0,0.5100698179936878,5.998222143235267
0.010421999999999999,12.0,0.5700875965613351,5.996312517781441
0.010423,12.0,0.6301244713835207,5.995683929372573
0.010424,12.0,0.6901676320897949,5.996334058701217
0.010425,0.0,0.7502042915027828,5.998260318833551
0.010426,0.0,0.6902216883144473,6.001459856272262
0.010426999999999999,0.0,0.6302070897517247,6.003376360584756
0.010428,0.0,0.5701733261458771,6.004011880876102
0.010428999999999999,0.0,0.5101332073371161,6.003368734877342
0.01043,12.0,0.4500995199883427,6.001449507937967
0.010431,12.0,0.510085024908963,5.9982570519633835
0.010432,12.0,0.5701024543893292,5.996347675787057
0.010433,12.0,0.6301389776314585,5.995719328697921
0.010433999999999999,12.0,0.6901817843444793,5.996369691352424
0.010435,0.0,0.7502180874309551,5.998296176782407
0.010435999999999999,0.0,0.690235125663131,6.001495931457997
0.010437,0.0,0.630220166348551,6.003412644915813
0.010438,0.0,0.570186039899393,6.004048366231919
0.010439,0.0,0.5101455562370738,6.003405413110135
0.01044,12.0,0.45011150210597245,6.001486370874519
0.010440999999999999,12.0,0.5100966383972273,5.998294091406828
0.010442,12.0,0.570113697483159,5.99638488351867
0.010443,12.0,0.6301498486479723,5.99575669647891
0.010444,12.0,0.6901922816831831,5.99640721092572
0.010445,0.0,0.7502282095739259,5.998333839874457
0.010445999999999999,0.0,0.6902448711751813,6.001533729780552
0.010447,0.0,0.6302295338773758,6.0034505701677245
0.010447999999999999,0.0,0.5701950281756986,6.004086410100929
0.010449,0.0,0.5101541640746893,6.003443567274665
0.01045,12.0,0.45011972840194264,6.001524627005457
0.010451,12.0,0.5101044821318881,5.998332441169317
0.010452,12.0,0.5701211577201949,5.99642331857389
0.010452999999999999,12.0,0.630156924534456,5.995795208485864
0.010454,12.0,0.6901989724495974,5.99644579154301
0.010454999999999999,0.0,0.7502345145341672,5.998372480762059
0.010456,0.0,0.6902507897265466,6.0015724226015905
0.010457,0.0,0.6302350655005308,6.003489306590237
0.010458,0.0,0.5702001724346284,6.004125181799631
0.010459,0.0,0.5101589206166321,6.003482365932709
0.010459999999999999,12.0,0.45012409695730504,6.001563444316185
0.010461,12.0,0.5101084625141432,5.9983712688380075
0.010461999999999999,12.0,0.5701247498257631,5.996462148319504
0.010463,12.0,0.6301601283425681,5.995834032042777
0.010464,12.0,0.6902017880221403,5.996484600662741
0.010465,0.0,0.7502369420155128,5.998411267214993
0.010466,0.0,0.690252829343363,6.001611178178695
0.010466999999999999,0.0,0.6302367175615761,6.00352802310477
0.010468,0.0,0.5702014373305284,6.004163851088836
0.010469,0.0,0.51015979881964,6.003520979859509
0.01047,12.0,0.45012458902104496,6.001601994770864
0.010471,12.0,0.5101085690733363,5.998409747739884
0.010471999999999999,12.0,0.5701244715959375,5.996500547618593
0.010473,12.0,0.6301594661197516,5.995872343721446
0.010473999999999999,12.0,0.6902007426825372,5.996522816737353
0.010475,0.0,0.7502355145151637,5.99844937973754
0.010476,0.0,0.6902510207177883,6.001649179238421
0.010477,0.0,0.6302345289254041,6.003565904829782
0.010478,0.0,0.5701988698771063,6.004201605647705
0.010478999999999999,0.0,0.5101568538206293,6.0035585994628615
0.01048,12.0,0.45012126782600065,6.001639471672954
0.010480999999999999,12.0,0.5101048731092711,5.99844707424016
0.010482,12.0,0.5701204023668694,5.9965377160632505
0.010483,12.0,0.6301550252062369,5.995909346504964
0.010484,12.0,0.6901959317411872,5.996559646304023
0.010485,0.0,0.750230335278147,5.998486028582976
0.010485999999999999,0.0,0.6902454749923173,6.001685639911058
0.010487,0.0,0.6302286185932067,6.00360216993236
0.010487999999999999,0.0,0.5701925968938831,6.004237667838742
0.010489,0.0,0.5101502202154957,6.003594451458104
0.01049,12.0,0.45011427570091467,6.001675106246821
0.010491,12.0,0.5100975246384465,5.998482484227166
0.010492,12.0,0.5701126997961748,5.996572894359415
0.010492999999999999,12.0,0.6301469708525806,5.995944286069208
0.010494,12.0,0.6901875279918885,5.996594340159541
0.010494999999999999,0.0,0.7502215845902931,5.998520469818604
0.010496,0.0,0.6902363798921071,6.001719821682613
0.010497,0.0,0.6302191816752809,6.003636085463971
0.010498,0.0,0.5701828208206412,6.00427131042416
0.010499,0.0,0.5101401077163996,6.003627814461995
0.010499999999999999,12.0,0.4501038295717797,6.001708183106041
